time,latitude,longitude,altitude (ft)
2020-10-09 15:42:38,40.797162405,-73.278692985,117.0
2020-10-09 15:42:39,40.797380949,-73.278709266,115.3
2020-10-09 15:42:40,40.797605605,-73.278713121,113.5
2020-10-09 15:42:41,40.797831577,-73.278730874,114.3
2020-10-09 15:42:42,40.798069513,-73.278759513,114.7
2020-10-09 15:42:43,40.798300495,-73.278787764,115.9
2020-10-09 15:42:44,40.798528527,-73.278831485,116.8
2020-10-09 15:42:45,40.798775080,-73.278889174,115.8
2020-10-09 15:42:46,40.799001703,-73.278905742,117.1
2020-10-09 15:42:47,40.799229456,-73.278938041,119.9
2020-10-09 15:42:48,40.799485687,-73.278990114,120.1
2020-10-09 15:42:49,40.799738683,-73.279049717,122.0
2020-10-09 15:42:50,40.800009687,-73.279120034,123.9
2020-10-09 15:42:51,40.800257664,-73.279164100,124.6
2020-10-09 15:42:52,40.800516219,-73.279230888,125.7
2020-10-09 15:42:53,40.800775015,-73.279312057,126.3
2020-10-09 15:42:54,40.801030139,-73.279385919,126.2
2020-10-09 15:42:55,40.801279988,-73.279455848,128.5
2020-10-09 15:42:56,40.801529991,-73.279526134,128.9
2020-10-09 15:42:57,40.801781458,-73.279602413,131.0
2020-10-09 15:42:58,40.802028527,-73.279679847,132.0
2020-10-09 15:42:59,40.802275634,-73.279761435,130.6
2020-10-09 15:43:00,40.802526622,-73.279845013,131.0
2020-10-09 15:43:01,40.802775564,-73.279929596,134.0
2020-10-09 15:43:02,40.803026380,-73.280018026,133.3
2020-10-09 15:43:03,40.803286262,-73.280113495,132.8
2020-10-09 15:43:04,40.803534120,-73.280204556,136.6
2020-10-09 15:43:05,40.803774719,-73.280296616,135.0
2020-10-09 15:43:06,40.804020279,-73.280390735,134.6
2020-10-09 15:43:07,40.804285867,-73.280480931,142.4
2020-10-09 15:43:08,40.804529397,-73.280587949,137.2
2020-10-09 15:43:09,40.804764450,-73.280684226,136.5
2020-10-09 15:43:10,40.804988955,-73.280788971,137.2
2020-10-09 15:43:11,40.805236850,-73.280901414,139.7
2020-10-09 15:43:12,40.805465314,-73.281011434,144.4
2020-10-09 15:43:13,40.805695775,-73.281139929,143.5
2020-10-09 15:43:14,40.805941087,-73.281265659,140.9
2020-10-09 15:43:15,40.806179914,-73.281385125,143.5
2020-10-09 15:43:16,40.806420090,-73.281495205,143.0
2020-10-09 15:43:17,40.806651144,-73.281606141,145.8
2020-10-09 15:43:18,40.806885767,-73.281736057,146.4
2020-10-09 15:43:19,40.807109950,-73.281875536,145.4
2020-10-09 15:43:20,40.807341635,-73.282029321,147.4
2020-10-09 15:43:21,40.807580777,-73.282178579,147.9
2020-10-09 15:43:22,40.807804527,-73.282303840,148.9
2020-10-09 15:43:23,40.808021053,-73.282449162,147.7
2020-10-09 15:43:24,40.808235169,-73.282585975,145.5
2020-10-09 15:43:25,40.808452521,-73.282728819,145.5
2020-10-09 15:43:26,40.808661099,-73.282877191,145.5
2020-10-09 15:43:27,40.808846429,-73.282992294,136.5
2020-10-09 15:43:28,40.809046737,-73.283114366,135.9
2020-10-09 15:43:29,40.809260761,-73.283253288,139.9
2020-10-09 15:43:30,40.809456184,-73.283388062,141.4
2020-10-09 15:43:31,40.809649175,-73.283534954,141.8
2020-10-09 15:43:32,40.809861359,-73.283702894,142.4
2020-10-09 15:43:33,40.810076865,-73.283833910,141.4
2020-10-09 15:43:34,40.810266257,-73.283974370,141.6
2020-10-09 15:43:35,40.810449988,-73.284112337,143.0
2020-10-09 15:43:36,40.810627845,-73.284250845,143.8
2020-10-09 15:43:37,40.810796995,-73.284391267,144.4
2020-10-09 15:43:38,40.810986641,-73.284548253,143.2
2020-10-09 15:43:39,40.811190246,-73.284718295,145.2
2020-10-09 15:43:40,40.811391419,-73.284889699,144.9
2020-10-09 15:43:41,40.811584176,-73.285050039,145.0
2020-10-09 15:43:42,40.811774213,-73.285208437,146.2
2020-10-09 15:43:43,40.811947596,-73.285358406,145.2
2020-10-09 15:43:44,40.812113520,-73.285503114,144.5
2020-10-09 15:43:45,40.812285502,-73.285643264,144.2
2020-10-09 15:43:46,40.812451196,-73.285789741,143.6
2020-10-09 15:43:47,40.812606462,-73.285932586,142.0
2020-10-09 15:43:48,40.812761144,-73.286078481,142.9
2020-10-09 15:43:49,40.812920851,-73.286228484,141.2
2020-10-09 15:43:50,40.813086206,-73.286374051,139.3
2020-10-09 15:43:51,40.813248886,-73.286515312,138.5
2020-10-09 15:43:52,40.813415657,-73.286660998,135.1
2020-10-09 15:43:53,40.813580812,-73.286801947,135.9
2020-10-09 15:43:54,40.813740270,-73.286938902,134.5
2020-10-09 15:43:55,40.813887079,-73.287086124,129.1
2020-10-09 15:43:56,40.814046256,-73.287225316,133.2
2020-10-09 15:43:57,40.814203490,-73.287360723,128.8
2020-10-09 15:43:58,40.814368371,-73.287505259,129.1
2020-10-09 15:43:59,40.814541295,-73.287650856,125.5
2020-10-09 15:44:00,40.814707122,-73.287822224,122.8
2020-10-09 15:44:01,40.814872423,-73.287985687,119.9
2020-10-09 15:44:02,40.815038447,-73.288144328,117.3
2020-10-09 15:44:03,40.815197872,-73.288306792,116.5
2020-10-09 15:44:04,40.815362804,-73.288462703,115.0
2020-10-09 15:44:05,40.815546215,-73.288591857,115.5
2020-10-09 15:44:06,40.815733360,-73.288745268,114.0
2020-10-09 15:44:07,40.815923307,-73.288890878,114.6
2020-10-09 15:44:08,40.816092172,-73.289021216,111.9
2020-10-09 15:44:09,40.816264921,-73.289131340,109.9
2020-10-09 15:44:10,40.816441716,-73.289232379,110.3
2020-10-09 15:44:11,40.816623362,-73.289328952,111.8
2020-10-09 15:44:12,40.816801037,-73.289409189,111.4
2020-10-09 15:44:13,40.816999874,-73.289493583,110.7
2020-10-09 15:44:14,40.817192008,-73.289559322,110.8
2020-10-09 15:44:15,40.817389206,-73.289619251,110.9
2020-10-09 15:44:16,40.817595051,-73.289656187,109.9
2020-10-09 15:44:17,40.817812390,-73.289675951,108.6
2020-10-09 15:44:18,40.818026255,-73.289697828,109.9
2020-10-09 15:44:19,40.818238308,-73.289705004,108.6
2020-10-09 15:44:20,40.818429840,-73.289720719,111.5
2020-10-09 15:44:21,40.818613229,-73.289674432,105.9
2020-10-09 15:44:22,40.818730212,-73.289670638,104.4
2020-10-09 15:44:23,40.818859275,-73.289654782,103.9
2020-10-09 15:44:24,40.818976570,-73.289621362,101.9
2020-10-09 15:44:25,40.819108364,-73.289545911,102.5
2020-10-09 15:44:26,40.819252718,-73.289440255,103.3
2020-10-09 15:44:27,40.819371562,-73.289299010,102.9
2020-10-09 15:44:28,40.819431248,-73.289132827,104.4
2020-10-09 15:44:29,40.819488703,-73.288943989,106.5
2020-10-09 15:44:30,40.819498204,-73.288733097,108.0
2020-10-09 15:44:31,40.819459180,-73.288530285,109.6
2020-10-09 15:44:32,40.819377637,-73.288368008,111.8
2020-10-09 15:44:33,40.819276818,-73.288232406,113.0
2020-10-09 15:44:34,40.819167826,-73.288112402,114.8
2020-10-09 15:44:35,40.819020251,-73.288048069,116.6
2020-10-09 15:44:36,40.818891474,-73.288038797,119.5
2020-10-09 15:44:37,40.818764800,-73.288065937,120.3
2020-10-09 15:44:38,40.818641163,-73.288153786,120.5
2020-10-09 15:44:39,40.818518631,-73.288233601,121.9
2020-10-09 15:44:40,40.818433775,-73.288345513,123.4
2020-10-09 15:44:41,40.818363006,-73.288483615,122.9
2020-10-09 15:44:42,40.818313387,-73.288639308,122.2
2020-10-09 15:44:43,40.818302482,-73.288827350,123.1
2020-10-09 15:44:44,40.818317258,-73.289047363,124.3
2020-10-09 15:44:45,40.818329345,-73.289290496,125.6
2020-10-09 15:44:46,40.818334529,-73.289544954,125.4
2020-10-09 15:44:47,40.818344974,-73.289807950,126.7
2020-10-09 15:44:48,40.818346177,-73.290083833,126.0
2020-10-09 15:44:49,40.818362504,-73.290361754,128.1
2020-10-09 15:44:50,40.818381498,-73.290658658,130.1
2020-10-09 15:44:51,40.818402234,-73.290975704,129.0
2020-10-09 15:44:52,40.818422808,-73.291283452,130.0
2020-10-09 15:44:53,40.818443680,-73.291582803,128.4
2020-10-09 15:44:54,40.818466447,-73.291885943,128.1
2020-10-09 15:44:55,40.818487641,-73.292181001,126.7
2020-10-09 15:44:56,40.818510027,-73.292479322,125.6
2020-10-09 15:44:57,40.818530544,-73.292771094,125.0
2020-10-09 15:44:58,40.818551836,-73.293051337,122.5
2020-10-09 15:44:59,40.818570822,-73.293326818,122.8
2020-10-09 15:45:00,40.818593871,-73.293600742,121.2
2020-10-09 15:45:01,40.818616931,-73.293874121,120.0
2020-10-09 15:45:02,40.818632987,-73.294146850,120.4
2020-10-09 15:45:03,40.818645519,-73.294409919,116.2
2020-10-09 15:45:04,40.818668567,-73.294667554,114.8
2020-10-09 15:45:05,40.818650669,-73.294906192,116.5
2020-10-09 15:45:06,40.818656820,-73.295107820,110.7
2020-10-09 15:45:07,40.818665033,-73.295283333,108.7
2020-10-09 15:45:08,40.818677258,-73.295437308,107.1
2020-10-09 15:45:09,40.818711669,-73.295568863,105.9
2020-10-09 15:45:10,40.818754587,-73.295670665,106.9
2020-10-09 15:45:11,40.818886851,-73.295667748,106.0
2020-10-09 15:45:12,40.818966290,-73.295702106,105.2
2020-10-09 15:45:13,40.819055045,-73.295731784,104.3
2020-10-09 15:45:14,40.819146968,-73.295677681,103.6
2020-10-09 15:45:15,40.819246128,-73.295608937,101.7
2020-10-09 15:45:16,40.819330133,-73.295485575,101.6
2020-10-09 15:45:17,40.819372101,-73.295331534,100.5
2020-10-09 15:45:18,40.819400196,-73.295196859,100.4
2020-10-09 15:45:19,40.819435724,-73.295063552,98.8
2020-10-09 15:45:20,40.819465049,-73.294932015,97.8
2020-10-09 15:45:21,40.819492971,-73.294795629,96.3
2020-10-09 15:45:22,40.819523816,-73.294647133,98.0
2020-10-09 15:45:23,40.819557059,-73.294483092,97.2
2020-10-09 15:45:24,40.819589615,-73.294322640,96.2
2020-10-09 15:45:25,40.819617954,-73.294183748,95.8
2020-10-09 15:45:26,40.819637038,-73.294077046,94.0
2020-10-09 15:45:27,40.819654133,-73.293987200,93.8
2020-10-09 15:45:28,40.819667097,-73.293918921,91.6
2020-10-09 15:45:29,40.819674606,-73.293880831,90.8
2020-10-09 15:45:33,40.819681019,-73.293846229,90.6
2020-10-09 15:45:39,40.819697054,-73.293807547,91.3
2020-10-09 15:45:47,40.819696017,-73.293823516,91.9
2020-10-09 15:45:50,40.819676473,-73.293847579,95.5
2020-10-09 15:46:27,40.819693281,-73.293836960,115.6
2020-10-09 15:46:35,40.819696301,-73.293813329,116.7
2020-10-09 15:46:39,40.819678108,-73.293827144,116.8
2020-10-09 15:46:52,40.819697757,-73.293765694,116.9
2020-10-09 15:46:53,40.819709669,-73.293707536,117.9
2020-10-09 15:46:54,40.819743145,-73.293628372,121.7
2020-10-09 15:46:55,40.819755728,-73.293526224,125.7
2020-10-09 15:46:56,40.819912344,-73.293471030,128.0
2020-10-09 15:46:57,40.820045429,-73.293470997,128.2
2020-10-09 15:46:58,40.820198073,-73.293453917,130.5
2020-10-09 15:46:59,40.820363452,-73.293445198,133.5
2020-10-09 15:47:00,40.820541342,-73.293426271,135.9
2020-10-09 15:47:01,40.820726930,-73.293401247,137.2
2020-10-09 15:47:02,40.820907975,-73.293388666,138.4
2020-10-09 15:47:03,40.821085118,-73.293378641,138.6
2020-10-09 15:47:04,40.821270676,-73.293366958,137.9
2020-10-09 15:47:05,40.821456925,-73.293353259,138.3
2020-10-09 15:47:06,40.821638756,-73.293344030,138.2
2020-10-09 15:47:07,40.821814525,-73.293334371,137.9
2020-10-09 15:47:08,40.821979896,-73.293325601,136.7
2020-10-09 15:47:09,40.822146478,-73.293312190,135.3
2020-10-09 15:47:10,40.822301955,-73.293303154,132.0
2020-10-09 15:47:11,40.822447995,-73.293290173,133.8
2020-10-09 15:47:12,40.822593120,-73.293281110,132.4
2020-10-09 15:47:13,40.822734668,-73.293270486,132.3
2020-10-09 15:47:14,40.822874334,-73.293264293,130.8
2020-10-09 15:47:15,40.823011412,-73.293260696,127.5
2020-10-09 15:47:16,40.823146201,-73.293255881,128.8
2020-10-09 15:47:17,40.823277160,-73.293254394,128.0
2020-10-09 15:47:18,40.823402727,-73.293252861,126.4
2020-10-09 15:47:19,40.823521830,-73.293247630,126.4
2020-10-09 15:47:20,40.823638454,-73.293241894,127.1
2020-10-09 15:47:21,40.823756974,-73.293234602,124.6
2020-10-09 15:47:22,40.823881827,-73.293238093,127.2
2020-10-09 15:47:23,40.823999431,-73.293244390,122.7
2020-10-09 15:47:24,40.824115007,-73.293233847,128.1
2020-10-09 15:47:25,40.824237822,-73.293223922,128.7
2020-10-09 15:47:26,40.824352016,-73.293209909,125.5
2020-10-09 15:47:27,40.824463303,-73.293203050,127.7
2020-10-09 15:47:28,40.824573430,-73.293188381,127.4
2020-10-09 15:47:29,40.824687477,-73.293179091,127.9
2020-10-09 15:47:30,40.824794601,-73.293161553,127.8
2020-10-09 15:47:31,40.824896881,-73.293147797,124.5
2020-10-09 15:47:32,40.824995191,-73.293142557,125.7
2020-10-09 15:47:33,40.825097360,-73.293134580,124.1
2020-10-09 15:47:34,40.825208986,-73.293126724,126.0
2020-10-09 15:47:35,40.825325439,-73.293119585,125.6
2020-10-09 15:47:36,40.825457651,-73.293108731,124.7
2020-10-09 15:47:37,40.825592827,-73.293095466,120.2
2020-10-09 15:47:38,40.825729286,-73.293083844,120.6
2020-10-09 15:47:39,40.825859697,-73.293072434,120.2
2020-10-09 15:47:40,40.825993456,-73.293062423,119.2
2020-10-09 15:47:41,40.826125202,-73.293052102,121.8
2020-10-09 15:47:42,40.826247191,-73.293056727,117.2
2020-10-09 15:47:43,40.826371824,-73.293050480,113.9
2020-10-09 15:47:44,40.826502129,-73.293044466,117.3
2020-10-09 15:47:45,40.826618483,-73.293037965,118.9
2020-10-09 15:47:46,40.826735921,-73.293030567,120.5
2020-10-09 15:47:47,40.826858241,-73.293022359,117.4
2020-10-09 15:47:48,40.826984715,-73.293012719,115.9
2020-10-09 15:47:49,40.827095851,-73.293004918,117.7
2020-10-09 15:47:50,40.827203174,-73.292998934,115.6
2020-10-09 15:47:51,40.827277829,-73.292994606,114.1
2020-10-09 15:47:52,40.827361808,-73.292996867,110.3
2020-10-09 15:47:53,40.827420199,-73.292987565,105.8
2020-10-09 15:47:54,40.827463941,-73.292949041,104.6
2020-10-09 15:47:55,40.827495551,-73.292950259,103.9
2020-10-09 15:47:56,40.827484963,-73.292801427,103.4
2020-10-09 15:47:57,40.827481386,-73.292710507,107.2
2020-10-09 15:47:58,40.827477261,-73.292598040,109.1
2020-10-09 15:47:59,40.827463429,-73.292472571,109.4
2020-10-09 15:48:00,40.827457639,-73.292362468,109.1
2020-10-09 15:48:01,40.827455692,-73.292253316,108.8
2020-10-09 15:48:02,40.827453580,-73.292144663,107.3
2020-10-09 15:48:03,40.827450354,-73.292046464,106.8
2020-10-09 15:48:04,40.827445688,-73.291931606,108.7
2020-10-09 15:48:05,40.827441069,-73.291814281,109.9
2020-10-09 15:48:06,40.827436787,-73.291704611,110.7
2020-10-09 15:48:07,40.827431789,-73.291588023,115.4
2020-10-09 15:48:08,40.827424594,-73.291462641,119.8
2020-10-09 15:48:09,40.827394540,-73.291320833,119.5
2020-10-09 15:48:10,40.827379970,-73.291223335,117.9
2020-10-09 15:48:11,40.827354691,-73.291087313,123.1
2020-10-09 15:48:12,40.827337033,-73.290988585,124.8
2020-10-09 15:48:13,40.827319692,-73.290887400,123.4
2020-10-09 15:48:14,40.827305993,-73.290798330,119.1
2020-10-09 15:48:15,40.827289432,-73.290718873,117.8
2020-10-09 15:48:16,40.827268921,-73.290671981,116.0
2020-10-09 15:48:19,40.827271819,-73.290621799,116.2
2020-10-09 15:48:20,40.827153618,-73.290609205,116.5
2020-10-09 15:48:21,40.827094803,-73.290644267,118.8
2020-10-09 15:48:22,40.827022973,-73.290643205,122.9
2020-10-09 15:48:23,40.826947447,-73.290650589,121.0
2020-10-09 15:48:24,40.826869724,-73.290669053,119.9
2020-10-09 15:48:25,40.826801594,-73.290680026,119.6
2020-10-09 15:48:26,40.826744344,-73.290681454,120.7
2020-10-09 15:48:27,40.826673169,-73.290683428,120.4
2020-10-09 15:48:28,40.826612372,-73.290685412,119.6
2020-10-09 15:48:29,40.826565119,-73.290687028,117.6
2020-10-09 15:48:30,40.826528816,-73.290688859,118.4
2020-10-09 15:48:35,40.826510749,-73.290670958,118.7
2020-10-09 15:48:38,40.826484738,-73.290688275,119.3
2020-10-09 15:48:39,40.826464638,-73.290693850,119.2
2020-10-09 15:48:41,40.826418629,-73.290698737,119.7
2020-10-09 15:48:42,40.826383701,-73.290705645,120.2
2020-10-09 15:48:43,40.826350231,-73.290707803,120.1
2020-10-09 15:48:44,40.826326873,-73.290707649,121.2
2020-10-09 15:48:49,40.826351396,-73.290714795,120.5
2020-10-09 15:48:52,40.826380722,-73.290712899,122.2
2020-10-09 15:49:02,40.826398816,-73.290711729,123.7
2020-10-09 15:49:16,40.826386120,-73.290728796,117.0
2020-10-09 15:49:20,40.826372243,-73.290697163,116.2
2020-10-09 15:49:25,40.826389255,-73.290717378,117.7
2020-10-09 15:49:29,40.826409826,-73.290721152,120.1
2020-10-09 15:49:39,40.826410199,-73.290687090,122.3
2020-10-09 15:49:42,40.826432510,-73.290688590,125.2
2020-10-09 15:49:48,40.826428531,-73.290665342,128.6
2020-10-09 15:49:59,40.826437501,-73.290693606,128.6
2020-10-09 15:50:05,40.826433386,-73.290719133,130.5
2020-10-09 15:50:09,40.826429851,-73.290745732,131.4
2020-10-09 15:50:18,40.826435393,-73.290768516,130.3
2020-10-09 15:50:23,40.826428303,-73.290795735,131.4
2020-10-09 15:50:30,40.826447261,-73.290780445,126.6
2020-10-09 15:50:34,40.826472029,-73.290772914,126.6
2020-10-09 15:50:38,40.826480599,-73.290794987,125.9
2020-10-09 15:50:40,40.826494318,-73.290821459,126.0
2020-10-09 15:50:42,40.826499729,-73.290851386,129.2
2020-10-09 15:50:44,40.826503071,-73.290880829,125.9
2020-10-09 15:50:55,40.826507194,-73.290913883,127.4
2020-10-09 15:51:07,40.826497428,-73.290893431,118.8
2020-10-09 15:51:11,40.826503615,-73.290870383,102.8
2020-10-09 15:51:17,40.826489008,-73.290885028,110.4
2020-10-09 15:51:22,40.826496759,-73.290861863,102.4
2020-10-09 15:51:24,40.826493606,-73.290827102,112.7
2020-10-09 15:51:26,40.826486873,-73.290794049,120.5
2020-10-09 15:51:29,40.826472353,-73.290771220,122.0
2020-10-09 15:51:31,40.826450523,-73.290759654,116.1
2020-10-09 15:51:33,40.826427291,-73.290754072,122.5
2020-10-09 15:51:36,40.826404159,-73.290752419,124.7
2020-10-09 15:51:38,40.826385300,-73.290744538,123.3
2020-10-09 15:51:41,40.826369201,-73.290764756,122.2
2020-10-09 15:51:45,40.826358154,-73.290789021,125.3
2020-10-09 15:51:53,40.826363577,-73.290814426,127.8
2020-10-09 15:51:55,40.826343561,-73.290805854,127.6
2020-10-09 15:52:25,40.826325835,-73.290818223,137.4
2020-10-09 15:52:49,40.826303210,-73.290809612,140.0
2020-10-09 15:52:53,40.826282149,-73.290800757,138.9
2020-10-09 15:53:04,40.826304624,-73.290783666,138.9
2020-10-09 15:53:05,40.826321249,-73.290804363,136.9
2020-10-09 15:53:09,40.826339316,-73.290814659,138.3
2020-10-09 15:53:15,40.826365199,-73.290818234,138.1
2020-10-09 15:53:17,40.826395321,-73.290810970,141.5
2020-10-09 15:53:19,40.826421421,-73.290813906,147.2
2020-10-09 15:53:21,40.826439228,-73.290818163,145.2
2020-10-09 15:53:26,40.826458869,-73.290817765,139.5
2020-10-09 15:53:29,40.826485536,-73.290848933,142.2
2020-10-09 15:53:32,40.826504070,-73.290853745,137.9
2020-10-09 15:53:36,40.826512491,-73.290878415,133.0
2020-10-09 15:53:55,40.826493843,-73.290870791,124.5
2020-10-09 15:54:41,40.826493599,-73.290846004,116.6
2020-10-09 15:55:27,40.826497668,-73.290869434,120.7
2020-10-09 15:55:35,40.826503522,-73.290894183,122.2
2020-10-09 15:55:56,40.826483816,-73.290906685,124.4
2020-10-09 15:56:04,40.826479324,-73.290883583,122.4
2020-10-09 15:56:14,40.826467595,-73.290862089,121.3
2020-10-09 15:56:17,40.826447419,-73.290846978,121.2
2020-10-09 15:56:25,40.826437355,-73.290817841,124.9
2020-10-09 15:56:34,40.826421504,-73.290778883,125.7
2020-10-09 15:56:42,40.826443635,-73.290797618,125.2
2020-10-09 15:56:46,40.826459689,-73.290824781,122.9
2020-10-09 15:56:49,40.826483240,-73.290863212,122.1
2020-10-09 15:56:50,40.826490639,-73.290885708,126.2
2020-10-09 15:56:54,40.826513081,-73.290911178,123.4
2020-10-09 15:56:58,40.826530093,-73.290922208,123.1
2020-10-09 15:57:03,40.826529657,-73.290950542,123.6
2020-10-09 15:57:08,40.826534577,-73.290973654,123.2
2020-10-09 15:57:12,40.826550580,-73.291000255,123.1
2020-10-09 15:57:23,40.826530637,-73.291013448,124.0
2020-10-09 15:57:33,40.826541730,-73.291035187,123.0
2020-10-09 15:57:42,40.826524712,-73.291026890,124.1
2020-10-09 15:57:45,40.826508145,-73.291009656,124.1
2020-10-09 15:57:50,40.826510677,-73.290971558,122.7
2020-10-09 15:57:54,40.826503669,-73.290948937,121.9
2020-10-09 15:58:05,40.826496481,-73.290972521,124.8
2020-10-09 15:58:14,40.826511704,-73.290991527,120.1
2020-10-09 15:58:16,40.826519649,-73.291021338,117.7
2020-10-09 15:58:17,40.826534347,-73.291039001,122.6
2020-10-09 15:58:21,40.826518389,-73.291061179,124.5
2020-10-09 15:58:28,40.826520639,-73.291084834,122.9
2020-10-09 15:58:46,40.826521406,-73.291110179,122.3
2020-10-09 15:58:51,40.826502892,-73.291128936,124.0
2020-10-09 15:58:56,40.826481044,-73.291115210,122.6
2020-10-09 15:59:07,40.826461067,-73.291104075,123.8
2020-10-09 15:59:16,40.826493143,-73.291071959,124.4
2020-10-09 15:59:28,40.826512039,-73.291077809,123.0
2020-10-09 15:59:30,40.826526456,-73.291092386,123.0
2020-10-09 15:59:51,40.826508526,-73.291102710,120.7
2020-10-09 16:00:46,40.826483662,-73.291093030,126.4
2020-10-09 16:00:59,40.826453258,-73.291086409,126.1
2020-10-09 16:01:07,40.826442933,-73.291055385,124.5
2020-10-09 16:01:09,40.826442933,-73.291055385,124.5
2020-10-09 16:01:19,40.826459882,-73.291065700,123.7
2020-10-09 16:01:26,40.826460678,-73.291092966,122.5
2020-10-09 16:01:42,40.826481726,-73.291104410,124.3
2020-10-09 16:03:00,40.826501633,-73.291119242,124.4
2020-10-09 16:04:52,40.826505546,-73.291096062,124.5
2020-10-09 16:05:25,40.826478822,-73.291087521,121.5
2020-10-09 16:06:12,40.826502121,-73.291100768,123.9
2020-10-09 16:06:13,40.826523021,-73.291112625,127.7
2020-10-09 16:06:26,40.826508245,-73.291097037,126.9
2020-10-09 16:06:40,40.826490937,-73.291106658,123.5
2020-10-09 16:06:46,40.826473923,-73.291117571,121.9
2020-10-09 16:07:02,40.826491180,-73.291125853,123.6
2020-10-09 16:07:05,40.826505374,-73.291141140,124.0
2020-10-09 16:07:07,40.826502907,-73.291130451,123.2
2020-10-09 16:07:16,40.826499607,-73.291116190,123.6
2020-10-09 16:07:28,40.826517482,-73.291124510,123.3
2020-10-09 16:07:38,40.826511399,-73.291100560,123.6
2020-10-09 16:07:53,40.826467348,-73.291084271,122.6
2020-10-09 16:08:03,40.826487985,-73.291098349,122.2
2020-10-09 16:09:47,40.826506873,-73.291112105,119.1
2020-10-09 16:10:01,40.826524851,-73.291106021,119.5
2020-10-09 16:10:29,40.826506115,-73.291091645,120.6
2020-10-09 16:10:42,40.826522872,-73.291111943,121.6
2020-10-09 16:11:20,40.826508293,-73.291091506,120.4
2020-10-09 16:11:26,40.826490153,-73.291089332,120.9
2020-10-09 16:11:37,40.826475037,-73.291074988,122.0
2020-10-09 16:12:02,40.826484060,-73.291096020,125.9
2020-10-09 16:12:09,40.826503502,-73.291099384,127.1
2020-10-09 16:12:28,40.826529466,-73.291101123,125.3
2020-10-09 16:14:41,40.826487014,-73.291103049,125.0
2020-10-09 16:15:31,40.826497853,-73.291083231,124.3
2020-10-09 16:17:24,40.826490746,-73.291106243,122.7
2020-10-09 16:17:35,40.826471003,-73.291126481,121.6
2020-10-09 16:17:46,40.826468062,-73.291101626,122.5
2020-10-09 16:18:00,40.826477408,-73.291078483,121.4
2020-10-09 16:18:51,40.826494229,-73.291090541,126.2
2020-10-09 16:19:58,40.826510118,-73.291104553,127.8
2020-10-09 16:20:13,40.826491912,-73.291121781,129.0
2020-10-09 16:20:15,40.826451502,-73.291088060,128.9
2020-10-09 16:20:17,40.826435667,-73.291068477,128.2
2020-10-09 16:20:19,40.826455731,-73.291074318,128.6
2020-10-09 16:20:25,40.826485090,-73.291079376,129.2
2020-10-09 16:20:32,40.826499867,-73.291064918,128.1
2020-10-09 16:21:46,40.826484310,-73.291052633,119.7
2020-10-09 16:22:02,40.826502752,-73.291053179,118.8
2020-10-09 16:22:22,40.826501218,-73.291028662,122.1
2020-10-09 16:22:29,40.826500103,-73.291001898,127.2
2020-10-09 16:22:33,40.826517818,-73.290991320,125.2
2020-10-09 16:22:46,40.826531049,-73.291010695,126.6
2020-10-09 16:22:48,40.826529037,-73.290982646,123.9
2020-10-09 16:22:54,40.826534827,-73.290991695,120.8
2020-10-09 16:22:57,40.826553661,-73.290991511,122.0
2020-10-09 16:23:17,40.826542036,-73.291012655,120.8
2020-10-09 16:23:57,40.826530907,-73.290989288,122.7
2020-10-09 16:24:02,40.826509616,-73.290984314,122.7
2020-10-09 16:24:18,40.826515719,-73.290956541,121.0
2020-10-09 16:24:20,40.826521143,-73.290915394,115.7
2020-10-09 16:24:23,40.826520728,-73.290876214,117.5
2020-10-09 16:24:29,40.826504805,-73.290862422,120.8
2020-10-09 16:24:32,40.826490606,-73.290832446,120.9
2020-10-09 16:24:35,40.826475225,-73.290807648,123.0
2020-10-09 16:24:38,40.826458999,-73.290779131,120.2
2020-10-09 16:24:44,40.826450066,-73.290757055,121.0
2020-10-09 16:24:49,40.826428738,-73.290752244,123.5
2020-10-09 16:24:52,40.826438595,-73.290707787,121.9
2020-10-09 16:24:54,40.826429423,-73.290675765,122.8
2020-10-09 16:24:56,40.826411340,-73.290670692,121.1
2020-10-09 16:25:00,40.826388889,-73.290655562,120.5
2020-10-09 16:25:10,40.826382353,-73.290679957,127.2
2020-10-09 16:25:16,40.826397700,-73.290703625,124.5
2020-10-09 16:25:26,40.826377722,-73.290707543,111.6
2020-10-09 16:25:33,40.826388817,-73.290728748,118.2
2020-10-09 16:25:37,40.826399095,-73.290756396,119.6
2020-10-09 16:25:43,40.826412502,-73.290784864,123.3
2020-10-09 16:25:52,40.826393167,-73.290762617,122.7
2020-10-09 16:25:54,40.826365992,-73.290740134,122.3
2020-10-09 16:25:55,40.826349008,-73.290722914,125.2
2020-10-09 16:25:56,40.826324560,-73.290715685,126.2
2020-10-09 16:25:57,40.826274078,-73.290712627,125.1
2020-10-09 16:25:58,40.826198206,-73.290722438,124.9
2020-10-09 16:25:59,40.826119800,-73.290726746,124.9
2020-10-09 16:26:00,40.826055901,-73.290736077,126.5
2020-10-09 16:26:01,40.825984221,-73.290740357,125.0
2020-10-09 16:26:02,40.825903397,-73.290736003,126.9
2020-10-09 16:26:03,40.825833343,-73.290734549,125.0
2020-10-09 16:26:04,40.825763298,-73.290744329,124.7
2020-10-09 16:26:05,40.825699935,-73.290740924,124.6
2020-10-09 16:26:06,40.825627899,-73.290732269,124.2
2020-10-09 16:26:07,40.825564358,-73.290730049,124.5
