time,latitude,longitude,altitude (ft)
2020-10-23 19:13:36,43.000797743,-78.798492198,580.8
2020-10-23 19:13:38,43.000775758,-78.798498626,581.2
2020-10-23 19:13:40,43.000756394,-78.798496148,583.4
2020-10-23 19:13:42,43.000727468,-78.798497742,582.2
2020-10-23 19:13:44,43.000702684,-78.798496198,581.9
2020-10-23 19:13:46,43.000680784,-78.798494568,583.6
2020-10-23 19:13:48,43.000657845,-78.798491015,582.0
2020-10-23 19:13:50,43.000632938,-78.798487258,583.2
2020-10-23 19:13:52,43.000600329,-78.798492795,583.8
2020-10-23 19:13:54,43.000579501,-78.798494867,583.9
2020-10-23 19:13:56,43.000550585,-78.798498368,583.2
2020-10-23 19:13:58,43.000521990,-78.798500499,584.7
2020-10-23 19:14:00,43.000497240,-78.798495295,584.0
2020-10-23 19:14:02,43.000467795,-78.798494140,581.4
2020-10-23 19:14:04,43.000438481,-78.798496610,585.1
2020-10-23 19:14:06,43.000409387,-78.798498922,585.5
2020-10-23 19:14:08,43.000384118,-78.798498829,585.0
2020-10-23 19:14:10,43.000359423,-78.798504564,585.2
2020-10-23 19:14:12,43.000332577,-78.798502923,583.9
2020-10-23 19:14:14,43.000307742,-78.798502885,581.5
2020-10-23 19:14:16,43.000283026,-78.798503512,583.9
2020-10-23 19:14:18,43.000257183,-78.798503462,581.3
2020-10-23 19:14:20,43.000241497,-78.798516520,585.6
2020-10-23 19:14:22,43.000212092,-78.798510395,584.3
2020-10-23 19:14:24,43.000188370,-78.798516289,585.0
2020-10-23 19:14:26,43.000170075,-78.798509383,586.2
2020-10-23 19:14:29,43.000144343,-78.798482364,589.0
2020-10-23 19:14:31,43.000126560,-78.798448830,588.1
2020-10-23 19:14:33,43.000119374,-78.798426074,585.7
2020-10-23 19:14:35,43.000116815,-78.798387269,585.2
2020-10-23 19:14:37,43.000122778,-78.798347211,585.9
2020-10-23 19:14:39,43.000127804,-78.798306001,584.3
2020-10-23 19:14:41,43.000126544,-78.798268838,584.7
2020-10-23 19:14:43,43.000130165,-78.798234856,585.1
2020-10-23 19:14:45,43.000133145,-78.798194917,585.3
2020-10-23 19:14:47,43.000131032,-78.798150199,588.8
2020-10-23 19:14:49,43.000135047,-78.798117448,589.0
2020-10-23 19:14:51,43.000137103,-78.798082854,590.0
2020-10-23 19:14:53,43.000138823,-78.798040327,586.3
2020-10-23 19:14:55,43.000138962,-78.798003579,593.2
2020-10-23 19:14:57,43.000139383,-78.797968020,591.7
2020-10-23 19:14:59,43.000138604,-78.797929449,591.9
2020-10-23 19:15:01,43.000143921,-78.797891072,583.8
2020-10-23 19:15:03,43.000142122,-78.797856011,586.2
2020-10-23 19:15:05,43.000136728,-78.797819698,589.4
2020-10-23 19:15:07,43.000139903,-78.797782113,589.3
2020-10-23 19:15:09,43.000144922,-78.797746958,589.9
2020-10-23 19:15:11,43.000153200,-78.797714209,589.0
2020-10-23 19:15:13,43.000158716,-78.797687257,590.1
2020-10-23 19:15:15,43.000167866,-78.797650183,588.8
2020-10-23 19:15:17,43.000172447,-78.797615920,589.0
2020-10-23 19:15:19,43.000174956,-78.797581893,589.4
2020-10-23 19:15:21,43.000175398,-78.797547084,591.0
2020-10-23 19:15:23,43.000179510,-78.797510911,590.4
2020-10-23 19:15:25,43.000179875,-78.797475397,586.3
2020-10-23 19:15:27,43.000183217,-78.797439994,587.4
2020-10-23 19:15:29,43.000187485,-78.797404789,585.1
2020-10-23 19:15:31,43.000183665,-78.797370792,584.6
2020-10-23 19:15:33,43.000181220,-78.797330410,585.0
2020-10-23 19:15:35,43.000184635,-78.797294842,583.8
2020-10-23 19:15:37,43.000185822,-78.797257936,583.7
2020-10-23 19:15:39,43.000184026,-78.797225263,585.7
2020-10-23 19:15:42,43.000177886,-78.797193469,583.6
2020-10-23 19:15:44,43.000179853,-78.797160064,582.6
2020-10-23 19:15:46,43.000185295,-78.797115888,583.3
2020-10-23 19:15:48,43.000198170,-78.797077899,582.7
2020-10-23 19:15:50,43.000201534,-78.797041716,580.8
2020-10-23 19:15:52,43.000204710,-78.796999141,580.5
2020-10-23 19:15:54,43.000207346,-78.796965799,581.2
2020-10-23 19:15:56,43.000206968,-78.796928375,579.3
2020-10-23 19:15:58,43.000207993,-78.796892552,580.3
2020-10-23 19:16:00,43.000209593,-78.796851605,580.3
2020-10-23 19:16:02,43.000214792,-78.796818580,580.0
2020-10-23 19:16:04,43.000211605,-78.796782000,580.0
2020-10-23 19:16:06,43.000212749,-78.796750543,580.6
2020-10-23 19:16:08,43.000211082,-78.796715483,581.7
2020-10-23 19:16:10,43.000213893,-78.796681641,579.6
2020-10-23 19:16:12,43.000211842,-78.796633177,579.2
2020-10-23 19:16:14,43.000215189,-78.796599427,580.8
2020-10-23 19:16:16,43.000217593,-78.796560297,580.5
2020-10-23 19:16:18,43.000215359,-78.796522350,578.9
2020-10-23 19:16:20,43.000216119,-78.796489932,583.5
2020-10-23 19:16:22,43.000213165,-78.796452239,583.1
2020-10-23 19:16:24,43.000214140,-78.796424429,581.5
2020-10-23 19:16:26,43.000209156,-78.796386745,586.0
