lat,long
40.79089,-73.36616
40.79082,-73.36640
40.79075,-73.36665
40.79068,-73.36690
40.79060,-73.36715
40.79053,-73.36741
40.79045,-73.36768
40.79038,-73.36794
40.79030,-73.36821
40.79023,-73.36849
40.79014,-73.36874
40.79008,-73.36901
40.79001,-73.36927
40.78993,-73.36952
40.78986,-73.36979
40.78979,-73.37004
40.78972,-73.37031
40.78965,-73.37058
40.78958,-73.37086
40.78950,-73.37113
40.78943,-73.37142
40.78936,-73.37170
40.78929,-73.37198
40.78921,-73.37226
40.78915,-73.37254
40.78908,-73.37282
40.78902,-73.37310
40.78896,-73.37337
40.78891,-73.37365
40.78885,-73.37393
40.78880,-73.37421
40.78873,-73.37451
40.78866,-73.37480
40.78861,-73.37510
40.78855,-73.37538
40.78849,-73.37565
40.78844,-73.37593
40.78839,-73.37621
40.78834,-73.37648
40.78830,-73.37675
40.78825,-73.37703
40.78820,-73.37732
40.78816,-73.37761
40.78812,-73.37790
40.78808,-73.37820
40.78805,-73.37850
40.78801,-73.37881
40.78797,-73.37910
40.78793,-73.37941
40.78789,-73.37971
40.78785,-73.38001
40.78781,-73.38031
40.78777,-73.38061
40.78772,-73.38091
40.78768,-73.38121
40.78764,-73.38151
40.78760,-73.38181
40.78756,-73.38211
40.78752,-73.38241
40.78749,-73.38271
40.78745,-73.38301
40.78741,-73.38331
40.78737,-73.38362
40.78733,-73.38393
40.78728,-73.38425
40.78724,-73.38456
40.78720,-73.38488
40.78715,-73.38519
40.78710,-73.38551
40.78705,-73.38582
40.78700,-73.38614
40.78695,-73.38645
40.78690,-73.38677
40.78685,-73.38709
40.78681,-73.38739
40.78676,-73.38770
40.78670,-73.38800
40.78665,-73.38829
40.78659,-73.38859
40.78653,-73.38889
40.78647,-73.38918
40.78641,-73.38948
40.78636,-73.38978
40.78630,-73.39008
40.78624,-73.39038
40.78617,-73.39067
40.78612,-73.39097
40.78606,-73.39127
40.78599,-73.39158
40.78593,-73.39188
40.78586,-73.39217
40.78580,-73.39247
40.78573,-73.39276
40.78567,-73.39306
40.78560,-73.39336
40.78554,-73.39367
40.78547,-73.39397
40.78541,-73.39426
40.78535,-73.39455
40.78528,-73.39485
40.78522,-73.39513
40.78516,-73.39540
40.78511,-73.39565
40.78506,-73.39590
40.78501,-73.39615
40.78496,-73.39638
40.78491,-73.39661
40.78486,-73.39683
40.78481,-73.39706
40.78475,-73.39729
40.78470,-73.39753
40.78464,-73.39777
40.78458,-73.39802
40.78452,-73.39829
40.78446,-73.39856
40.78440,-73.39885
40.78433,-73.39914
40.78427,-73.39943
40.78421,-73.39971
40.78415,-73.40000
40.78409,-73.40027
40.78403,-73.40056
40.78397,-73.40084
40.78391,-73.40111
40.78385,-73.40137
40.78380,-73.40164
40.78374,-73.40190
40.78369,-73.40216
40.78363,-73.40242
40.78358,-73.40268
40.78352,-73.40293
40.78347,-73.40318
40.78341,-73.40343
40.78336,-73.40367
40.78330,-73.40392
40.78325,-73.40418
40.78319,-73.40444
40.78313,-73.40470
40.78307,-73.40496
40.78301,-73.40522
40.78296,-73.40548
40.78290,-73.40575
40.78284,-73.40602
40.78279,-73.40628
40.78273,-73.40654
40.78268,-73.40680
40.78263,-73.40705
40.78257,-73.40730
40.78252,-73.40753
40.78248,-73.40777
40.78243,-73.40801
40.78238,-73.40825
40.78233,-73.40848
40.78228,-73.40873
40.78222,-73.40898
40.78216,-73.40924
40.78211,-73.40950
40.78205,-73.40975
40.78200,-73.41001
40.78195,-73.41027
40.78190,-73.41053
40.78185,-73.41079
40.78181,-73.41105
40.78177,-73.41131
40.78172,-73.41156
40.78168,-73.41181
40.78163,-73.41206
40.78159,-73.41231
40.78154,-73.41256
40.78150,-73.41282
40.78146,-73.41309
40.78143,-73.41335
40.78140,-73.41362
40.78137,-73.41389
40.78134,-73.41417
40.78132,-73.41444
40.78130,-73.41472
40.78128,-73.41499
40.78126,-73.41525
40.78123,-73.41550
40.78121,-73.41575
40.78119,-73.41601
40.78118,-73.41625
40.78116,-73.41649
40.78115,-73.41673
40.78114,-73.41696
40.78113,-73.41720
40.78113,-73.41744
40.78112,-73.41769
40.78110,-73.41794
40.78109,-73.41819
40.78108,-73.41844
40.78107,-73.41868
40.78104,-73.41889
40.78101,-73.41910
40.78100,-73.41932
40.78099,-73.41954
40.78101,-73.41973
40.78105,-73.41991
40.78112,-73.42005
40.78121,-73.42017
40.78132,-73.42026
40.78145,-73.42032
40.78158,-73.42034
40.78170,-73.42030
40.78181,-73.42024
40.78193,-73.42016
40.78203,-73.42003
40.78210,-73.41985
40.78213,-73.41967
40.78215,-73.41948
40.78214,-73.41930
40.78212,-73.41916
40.78208,-73.41899
40.78203,-73.41883
40.78195,-73.41874
40.78185,-73.41866
40.78175,-73.41860
40.78165,-73.41858
40.78154,-73.41859
40.78141,-73.41863
40.78128,-73.41865
40.78113,-73.41870
40.78097,-73.41874
40.78079,-73.41879
40.78061,-73.41887
40.78044,-73.41895
40.78029,-73.41901
40.78015,-73.41907
40.78003,-73.41912
40.77991,-73.41917
40.77981,-73.41921
40.77972,-73.41925
40.77965,-73.41928
40.77960,-73.41931
40.77956,-73.41932
40.77954,-73.41933
40.77952,-73.41935
40.77947,-73.41938
40.77940,-73.41940
40.77933,-73.41944
40.77925,-73.41947
40.77917,-73.41951
40.77907,-73.41955
40.77895,-73.41960
40.77882,-73.41965
40.77869,-73.41970
40.77856,-73.41976
40.77842,-73.41982
40.77828,-73.41988
40.77813,-73.41993
40.77798,-73.41996
40.77783,-73.42001
40.77769,-73.42007
40.77755,-73.42012
40.77741,-73.42018
40.77728,-73.42024
40.77715,-73.42029
40.77701,-73.42035
40.77686,-73.42041
40.77671,-73.42048
40.77656,-73.42054
40.77640,-73.42061
40.77624,-73.42068
40.77608,-73.42075
40.77592,-73.42082
40.77576,-73.42089
40.77559,-73.42096
40.77541,-73.42103
40.77523,-73.42111
40.77505,-73.42119
40.77487,-73.42126
40.77470,-73.42133
40.77452,-73.42141
40.77435,-73.42148
40.77417,-73.42156
40.77400,-73.42163
40.77384,-73.42170
40.77368,-73.42176
40.77352,-73.42182
40.77336,-73.42188
40.77320,-73.42196
40.77304,-73.42203
40.77288,-73.42208
40.77277,-73.42209
40.77269,-73.42212
40.77264,-73.42214
40.77260,-73.42215
40.77258,-73.42216
40.77257,-73.42214
40.77258,-73.42216
40.77258,-73.42220
40.77257,-73.42222
40.77258,-73.42220
40.77255,-73.42220
40.77252,-73.42219
40.77246,-73.42221
40.77237,-73.42224
40.77228,-73.42228
40.77216,-73.42232
40.77204,-73.42237
40.77191,-73.42243
40.77177,-73.42249
40.77163,-73.42255
40.77147,-73.42262
40.77131,-73.42269
40.77115,-73.42277
40.77097,-73.42285
40.77080,-73.42293
40.77061,-73.42300
40.77043,-73.42308
40.77024,-73.42315
40.77005,-73.42323
40.76986,-73.42331
40.76967,-73.42338
40.76948,-73.42344
40.76930,-73.42349
40.76911,-73.42354
40.76892,-73.42359
40.76874,-73.42364
40.76856,-73.42368
40.76838,-73.42368
40.76821,-73.42371
40.76806,-73.42373
40.76792,-73.42375
40.76779,-73.42376
40.76767,-73.42377
40.76757,-73.42378
40.76748,-73.42379
40.76738,-73.42379
40.76732,-73.42380
40.76727,-73.42380
40.76725,-73.42380
40.76722,-73.42379
40.76718,-73.42378
40.76714,-73.42378
40.76707,-73.42378
40.76700,-73.42378
40.76690,-73.42378
40.76679,-73.42378
40.76668,-73.42378
40.76656,-73.42378
40.76644,-73.42377
40.76630,-73.42377
40.76615,-73.42374
40.76603,-73.42373
40.76589,-73.42371
40.76576,-73.42369
40.76561,-73.42366
40.76546,-73.42364
40.76530,-73.42361
40.76515,-73.42358
40.76500,-73.42357
40.76485,-73.42355
40.76471,-73.42355
40.76457,-73.42354
40.76442,-73.42353
40.76428,-73.42351
40.76415,-73.42350
40.76403,-73.42350
40.76392,-73.42350
40.76383,-73.42351
40.76374,-73.42348
40.76366,-73.42347
40.76357,-73.42346
40.76350,-73.42345
40.76342,-73.42344
40.76337,-73.42343
40.76332,-73.42344
40.76330,-73.42342
40.76327,-73.42339
40.76326,-73.42339
40.76326,-73.42336
40.76325,-73.42335
40.76322,-73.42338
40.76319,-73.42338
40.76314,-73.42338
40.76308,-73.42336
40.76301,-73.42335
40.76294,-73.42334
40.76285,-73.42332
40.76277,-73.42331
40.76269,-73.42330
40.76259,-73.42328
40.76248,-73.42327
40.76237,-73.42325
40.76225,-73.42320
40.76212,-73.42317
40.76197,-73.42312
40.76182,-73.42307
40.76166,-73.42302
40.76150,-73.42296
40.76134,-73.42290
40.76118,-73.42284
40.76101,-73.42278
40.76085,-73.42272
40.76068,-73.42267
40.76051,-73.42261
40.76033,-73.42264
40.76016,-73.42258
40.75999,-73.42253
40.75979,-73.42248
40.75960,-73.42243
40.75942,-73.42240
40.75923,-73.42237
40.75905,-73.42233
40.75885,-73.42234
40.75866,-73.42232
40.75847,-73.42231
40.75828,-73.42231
40.75808,-73.42230
40.75788,-73.42230
40.75768,-73.42230
40.75747,-73.42229
40.75726,-73.42229
40.75705,-73.42229
40.75684,-73.42229
40.75663,-73.42228
40.75642,-73.42229
40.75621,-73.42229
40.75600,-73.42229
40.75579,-73.42228
40.75558,-73.42228
40.75538,-73.42227
40.75518,-73.42227
40.75497,-73.42228
40.75477,-73.42227
40.75456,-73.42226
40.75435,-73.42227
40.75414,-73.42226
40.75394,-73.42225
40.75374,-73.42226
40.75353,-73.42226
40.75332,-73.42226
40.75312,-73.42227
40.75291,-73.42227
40.75270,-73.42227
40.75249,-73.42226
40.75228,-73.42226
40.75206,-73.42226
40.75186,-73.42225
40.75166,-73.42225
40.75146,-73.42224
40.75126,-73.42223
40.75107,-73.42223
40.75087,-73.42221
40.75069,-73.42221
40.75050,-73.42220
40.75031,-73.42219
40.75014,-73.42219
40.74996,-73.42219
40.74978,-73.42219
40.74961,-73.42219
40.74944,-73.42219
40.74929,-73.42219
40.74916,-73.42220
40.74903,-73.42218
40.74892,-73.42219
40.74880,-73.42219
40.74868,-73.42220
40.74857,-73.42221
40.74847,-73.42222
40.74839,-73.42223
40.74832,-73.42223
40.74826,-73.42224
40.74821,-73.42224
40.74816,-73.42224
40.74812,-73.42225
40.74808,-73.42225
40.74804,-73.42226
40.74799,-73.42227
40.74794,-73.42227
40.74790,-73.42228
40.74784,-73.42229
40.74779,-73.42230
40.74773,-73.42231
40.74767,-73.42232
40.74761,-73.42234
40.74753,-73.42235
40.74745,-73.42238
40.74736,-73.42240
40.74726,-73.42242
40.74716,-73.42244
40.74704,-73.42247
40.74693,-73.42250
40.74681,-73.42252
40.74668,-73.42254
40.74655,-73.42257
40.74641,-73.42260
40.74628,-73.42262
40.74614,-73.42264
40.74600,-73.42267
40.74587,-73.42269
40.74573,-73.42271
40.74560,-73.42272
40.74547,-73.42275
40.74533,-73.42277
40.74519,-73.42281
40.74505,-73.42283
40.74492,-73.42285
40.74477,-73.42287
40.74463,-73.42288
40.74448,-73.42290
40.74433,-73.42291
40.74419,-73.42292
40.74404,-73.42292
40.74389,-73.42290
40.74373,-73.42291
40.74357,-73.42292
40.74341,-73.42292
40.74325,-73.42293
40.74307,-73.42294
40.74290,-73.42295
40.74274,-73.42296
40.74257,-73.42297
40.74239,-73.42297
40.74221,-73.42302
40.74203,-73.42303
40.74186,-73.42303
40.74168,-73.42305
40.74151,-73.42302
40.74133,-73.42303
40.74115,-73.42304
40.74097,-73.42306
40.74078,-73.42308
40.74060,-73.42311
40.74041,-73.42313
40.74023,-73.42316
40.74003,-73.42318
40.73985,-73.42329
40.73967,-73.42333
40.73948,-73.42336
40.73930,-73.42338
40.73913,-73.42339
40.73899,-73.42339
40.73886,-73.42340
40.73875,-73.42341
40.73866,-73.42332
40.73860,-73.42343
40.73854,-73.42349
40.73850,-73.42355
40.73847,-73.42366
40.73843,-73.42379
40.73841,-73.42392
40.73834,-73.42410
40.73828,-73.42429
40.73821,-73.42450
40.73817,-73.42472
40.73811,-73.42492
40.73805,-73.42514
40.73798,-73.42536
40.73791,-73.42558
40.73785,-73.42581
40.73778,-73.42603
40.73771,-73.42625
40.73764,-73.42649
40.73757,-73.42671
40.73750,-73.42693
40.73743,-73.42717
40.73735,-73.42739
40.73728,-73.42763
40.73720,-73.42785
40.73713,-73.42808
40.73706,-73.42830
40.73700,-73.42849
40.73694,-73.42869
40.73689,-73.42887
40.73683,-73.42905
40.73677,-73.42924
40.73670,-73.42944
40.73664,-73.42964
40.73657,-73.42985
40.73650,-73.43006
40.73644,-73.43026
40.73638,-73.43045
40.73632,-73.43065
40.73627,-73.43085
40.73621,-73.43104
40.73616,-73.43124
40.73610,-73.43143
40.73605,-73.43164
40.73599,-73.43183
40.73592,-73.43204
40.73586,-73.43223
40.73579,-73.43241
40.73572,-73.43260
40.73566,-73.43279
40.73559,-73.43297
40.73553,-73.43315
40.73546,-73.43334
40.73540,-73.43353
40.73533,-73.43372
40.73526,-73.43391
40.73519,-73.43410
40.73511,-73.43429
40.73504,-73.43448
40.73497,-73.43468
40.73490,-73.43488
40.73483,-73.43507
40.73477,-73.43525
40.73470,-73.43540
40.73467,-73.43554
40.73464,-73.43566
40.73462,-73.43577
40.73459,-73.43586
40.73458,-73.43591
40.73457,-73.43595
40.73456,-73.43597
40.73455,-73.43601
40.73453,-73.43608
40.73448,-73.43613
40.73439,-73.43608
40.73431,-73.43610
40.73421,-73.43613
40.73411,-73.43616
40.73400,-73.43619
40.73390,-73.43622
40.73377,-73.43625
40.73364,-73.43629
40.73352,-73.43633
40.73340,-73.43637
40.73329,-73.43640
40.73321,-73.43642
40.73314,-73.43644
40.73310,-73.43645
40.73308,-73.43646
40.73305,-73.43646
40.73301,-73.43647
40.73295,-73.43649
40.73287,-73.43649
40.73278,-73.43654
40.73269,-73.43657
40.73258,-73.43660
40.73245,-73.43664
40.73234,-73.43669
40.73223,-73.43672
40.73212,-73.43675
40.73201,-73.43679
40.73189,-73.43683
40.73178,-73.43686
40.73168,-73.43689
40.73158,-73.43691
40.73150,-73.43694
40.73143,-73.43696
40.73138,-73.43698
40.73135,-73.43699
40.73133,-73.43700
40.73128,-73.43704
40.73126,-73.43709
40.73122,-73.43715
40.73116,-73.43719
40.73110,-73.43722
40.73104,-73.43727
40.73098,-73.43729
40.73092,-73.43732
40.73084,-73.43736
40.73077,-73.43739
40.73071,-73.43742
40.73065,-73.43745
40.73060,-73.43747
40.73054,-73.43749
40.73049,-73.43751
40.73045,-73.43753
40.73042,-73.43754
40.73038,-73.43757
40.73033,-73.43758
40.73027,-73.43761
40.73019,-73.43764
40.73011,-73.43767
40.73002,-73.43771
40.72993,-73.43774
40.72984,-73.43778
40.72975,-73.43782
40.72966,-73.43786
40.72958,-73.43789
40.72951,-73.43792
40.72946,-73.43794
40.72942,-73.43796
40.72936,-73.43798
40.72930,-73.43800
40.72923,-73.43802
40.72914,-73.43806
40.72904,-73.43811
40.72895,-73.43815
40.72885,-73.43819
40.72877,-73.43822
40.72870,-73.43825
40.72866,-73.43827
40.72864,-73.43828
40.72860,-73.43829
40.72854,-73.43832
40.72847,-73.43835
40.72838,-73.43838
40.72827,-73.43842
40.72816,-73.43847
40.72804,-73.43852
40.72792,-73.43857
40.72779,-73.43863
40.72767,-73.43868
40.72756,-73.43873
40.72744,-73.43877
40.72733,-73.43882
40.72724,-73.43886
40.72716,-73.43889
40.72707,-73.43893
40.72701,-73.43895
40.72697,-73.43897
40.72695,-73.43898
40.72692,-73.43900
40.72687,-73.43901
40.72680,-73.43903
40.72672,-73.43906
40.72663,-73.43910
40.72655,-73.43913
40.72647,-73.43916
40.72640,-73.43920
40.72636,-73.43922
40.72633,-73.43924
40.72631,-73.43924
40.72629,-73.43925
40.72628,-73.43927
40.72629,-73.43925
40.72628,-73.43923
40.72627,-73.43925
40.72626,-73.43927
40.72624,-73.43928
40.72619,-73.43929
40.72613,-73.43931
40.72605,-73.43935
40.72594,-73.43938
40.72583,-73.43941
40.72571,-73.43940
40.72561,-73.43942
40.72551,-73.43943
40.72543,-73.43945
40.72535,-73.43946
40.72526,-73.43948
40.72517,-73.43949
40.72508,-73.43951
40.72501,-73.43952
40.72492,-73.43954
40.72482,-73.43956
40.72471,-73.43958
40.72460,-73.43960
40.72449,-73.43962
40.72438,-73.43963
40.72428,-73.43964
40.72417,-73.43966
40.72406,-73.43970
40.72394,-73.43972
40.72381,-73.43973
40.72370,-73.43974
40.72366,-73.43975
40.72355,-73.43977
40.72344,-73.43978
40.72334,-73.43980
40.72322,-73.43982
40.72311,-73.43984
40.72300,-73.43985
40.72289,-73.43986
40.72278,-73.43988
40.72268,-73.43989
40.72257,-73.43990
40.72247,-73.43991
40.72236,-73.43993
40.72224,-73.43995
40.72221,-73.43997
40.72209,-73.43998
40.72196,-73.43999
40.72184,-73.44000
40.72172,-73.44001
40.72161,-73.44003
40.72151,-73.44004
40.72145,-73.44003
40.72141,-73.44004
40.72138,-73.44004
40.72136,-73.43990
40.72134,-73.43983
40.72134,-73.43979
40.72133,-73.43974
40.72133,-73.43968
40.72132,-73.43963
40.72132,-73.43958
40.72132,-73.43953
40.72131,-73.43948
40.72131,-73.43945
40.72131,-73.43942
40.72131,-73.43939
40.72131,-73.43942
40.72131,-73.43946
40.72131,-73.43943
40.72131,-73.43946
40.72131,-73.43941
40.72131,-73.43937
40.72131,-73.43942
40.72137,-73.43943
40.72139,-73.43944
40.72141,-73.43946
40.72143,-73.43948
40.72144,-73.43949
40.72146,-73.43947
40.72145,-73.43950
40.72146,-73.43952
40.72146,-73.43954
40.72147,-73.43957
40.72148,-73.43955
40.72149,-73.43952
40.72151,-73.43949
40.72150,-73.43946
40.72149,-73.43945
40.72151,-73.43944
40.72152,-73.43946
40.72153,-73.43944
40.72151,-73.43942
40.72150,-73.43940
40.72152,-73.43939
40.72151,-73.43941
40.72152,-73.43942
40.72154,-73.43942
40.72153,-73.43943
40.72151,-73.43944
40.72152,-73.43942
40.72154,-73.43940
40.72153,-73.43942
40.72153,-73.43945
40.72152,-73.43943
40.72150,-73.43945
40.72149,-73.43948
40.72152,-73.43949
40.72153,-73.43951
40.72155,-73.43950
40.72147,-73.43945
40.72148,-73.43942
40.72148,-73.43945
40.72146,-73.43943
40.72145,-73.43943
40.72144,-73.43943
40.72146,-73.43941
40.72148,-73.43940
40.72150,-73.43942
40.72150,-73.43944
40.72149,-73.43948
40.72150,-73.43949
40.72152,-73.43948
40.72151,-73.43945
40.72150,-73.43944
40.72152,-73.43945
40.72151,-73.43947
40.72149,-73.43949
40.72147,-73.43950
40.72145,-73.43951
40.72142,-73.43951
40.72141,-73.43952
40.72139,-73.43950
40.72140,-73.43948
40.72138,-73.43945
40.72136,-73.43944
40.72133,-73.43944
40.72132,-73.43941
40.72132,-73.43939
40.72134,-73.43939
40.72136,-73.43940
40.72135,-73.43943
40.72134,-73.43939
40.72134,-73.43933
40.72133,-73.43925
40.72132,-73.43917
40.72129,-73.43907
40.72127,-73.43897
40.72126,-73.43882
40.72126,-73.43869
40.72125,-73.43858
40.72124,-73.43847
40.72123,-73.43838
40.72122,-73.43831
40.72121,-73.43825
40.72122,-73.43819
40.72122,-73.43817
40.72122,-73.43820
40.72124,-73.43817
40.72124,-73.43811
40.72123,-73.43804
40.72122,-73.43797
40.72122,-73.43792
40.72123,-73.43787
40.72125,-73.43783
40.72125,-73.43778
40.72124,-73.43770
40.72123,-73.43761
40.72123,-73.43753
40.72122,-73.43742
40.72120,-73.43731
40.72117,-73.43721
40.72116,-73.43711
40.72115,-73.43698
40.72115,-73.43686
40.72115,-73.43673
40.72113,-73.43660
40.72111,-73.43650
40.72110,-73.43638
40.72107,-73.43629
40.72108,-73.43621
40.72108,-73.43617
40.72109,-73.43612
40.72111,-73.43611
40.72114,-73.43607
40.72118,-73.43605
40.72125,-73.43605
40.72137,-73.43605
40.72146,-73.43603
40.72154,-73.43602
40.72163,-73.43601
40.72171,-73.43600
40.72176,-73.43597
40.72177,-73.43594
40.72176,-73.43599
40.72178,-73.43603
40.72180,-73.43611
40.72179,-73.43628
40.72178,-73.43640
40.72182,-73.43658
40.72181,-73.43675
40.72182,-73.43694
40.72184,-73.43711
40.72186,-73.43727
40.72187,-73.43741
40.72190,-73.43756
40.72191,-73.43769
40.72192,-73.43778
40.72192,-73.43785
40.72192,-73.43788
40.72193,-73.43795
40.72194,-73.43804
40.72194,-73.43815
40.72195,-73.43828
40.72196,-73.43843
40.72198,-73.43859
40.72199,-73.43875
40.72200,-73.43889
40.72200,-73.43902
40.72201,-73.43914
40.72202,-73.43927
40.72203,-73.43937
40.72204,-73.43950
40.72205,-73.43964
40.72206,-73.43973
40.72206,-73.43981
40.72207,-73.43987
40.72207,-73.43989
40.72209,-73.43990
40.72208,-73.43992
40.72208,-73.43994
40.72218,-73.43990
40.72223,-73.43989
40.72232,-73.43988
40.72240,-73.43987
40.72249,-73.43985
40.72262,-73.43983
40.72273,-73.43982
40.72285,-73.43980
40.72295,-73.43977
40.72305,-73.43977
40.72316,-73.43976
40.72326,-73.43974
40.72337,-73.43973
40.72347,-73.43972
40.72356,-73.43971
40.72358,-73.43970
40.72368,-73.43969
40.72377,-73.43967
40.72384,-73.43966
40.72388,-73.43965
40.72390,-73.43965
40.72392,-73.43966
40.72400,-73.43966
40.72404,-73.43965
40.72407,-73.43978
40.72411,-73.43990
40.72415,-73.44006
40.72419,-73.44020
40.72423,-73.44033
40.72426,-73.44045
40.72430,-73.44058
40.72433,-73.44071
40.72436,-73.44084
40.72440,-73.44098
40.72443,-73.44111
40.72447,-73.44124
40.72449,-73.44135
40.72451,-73.44147
40.72452,-73.44160
40.72452,-73.44171
40.72453,-73.44187
40.72454,-73.44200
40.72454,-73.44212
40.72454,-73.44222
40.72454,-73.44229
40.72454,-73.44234
40.72454,-73.44238
40.72452,-73.44240
40.72450,-73.44247
40.72450,-73.44253
40.72466,-73.44261
40.72474,-73.44265
40.72483,-73.44272
40.72493,-73.44278
40.72504,-73.44285
40.72515,-73.44292
40.72526,-73.44297
40.72535,-73.44303
40.72543,-73.44307
40.72548,-73.44319
40.72553,-73.44324
40.72557,-73.44328
40.72560,-73.44332
40.72567,-73.44321
40.72565,-73.44320
40.72569,-73.44323
40.72573,-73.44325
40.72577,-73.44327
40.72566,-73.44347
40.72564,-73.44356
40.72563,-73.44366
40.72561,-73.44367
40.72559,-73.44381
40.72557,-73.44394
40.72557,-73.44407
40.72554,-73.44417
40.72552,-73.44425
40.72551,-73.44429
40.72550,-73.44434
40.72551,-73.44438
40.72565,-73.44444
40.72571,-73.44447
40.72579,-73.44449
40.72583,-73.44448
40.72591,-73.44451
40.72597,-73.44455
40.72602,-73.44455
40.72605,-73.44457
40.72603,-73.44477
40.72602,-73.44487
40.72601,-73.44496
40.72600,-73.44505
40.72597,-73.44514
40.72595,-73.44522
40.72594,-73.44530
40.72593,-73.44537
40.72592,-73.44542
40.72592,-73.44545
40.72591,-73.44548
40.72591,-73.44550
40.72590,-73.44553
40.72591,-73.44556
40.72591,-73.44560
40.72590,-73.44563
40.72590,-73.44565
40.72590,-73.44564
40.72590,-73.44561
40.72588,-73.44560
40.72587,-73.44563
40.72586,-73.44566
40.72586,-73.44569
40.72586,-73.44572
40.72584,-73.44574
40.72583,-73.44577
40.72580,-73.44580
40.72578,-73.44581
40.72577,-73.44584
40.72575,-73.44587
40.72573,-73.44587
40.72572,-73.44584
40.72573,-73.44582
40.72574,-73.44583
40.72577,-73.44583
40.72578,-73.44580
40.72577,-73.44584
40.72578,-73.44585
40.72581,-73.44585
40.72578,-73.44583
40.72577,-73.44598
40.72578,-73.44609
40.72572,-73.44617
40.72572,-73.44615
40.72572,-73.44614
40.72570,-73.44612
40.72569,-73.44610
40.72565,-73.44610
40.72583,-73.44599
40.72582,-73.44599
40.72572,-73.44616
40.72571,-73.44619
40.72574,-73.44620
40.72580,-73.44624
40.72586,-73.44631
40.72587,-73.44637
40.72588,-73.44640
40.72587,-73.44644
40.72588,-73.44646
40.72591,-73.44646
40.72594,-73.44645
40.72595,-73.44643
40.72598,-73.44644
40.72601,-73.44645
40.72601,-73.44647
40.72603,-73.44649
40.72605,-73.44647
40.72606,-73.44650
40.72602,-73.44656
40.72600,-73.44659
40.72600,-73.44665
40.72601,-73.44669
40.72598,-73.44667
40.72599,-73.44662
40.72598,-73.44662
40.72597,-73.44657
40.72595,-73.44654
40.72596,-73.44656
40.72599,-73.44656
40.72601,-73.44657
40.72599,-73.44660
40.72601,-73.44658
40.72600,-73.44655
40.72599,-73.44651
40.72598,-73.44648
40.72596,-73.44648
40.72595,-73.44650
40.72594,-73.44652
40.72592,-73.44651
40.72601,-73.44649
40.72599,-73.44656
40.72599,-73.44660
40.72600,-73.44662
40.72600,-73.44659
40.72600,-73.44656
40.72600,-73.44652
40.72602,-73.44654
40.72600,-73.44655
40.72604,-73.44654
40.72606,-73.44653
40.72607,-73.44657
40.72609,-73.44656
40.72612,-73.44657
40.72610,-73.44655
40.72608,-73.44651
40.72607,-73.44650
40.72605,-73.44650
40.72604,-73.44649
40.72605,-73.44648
40.72605,-73.44645
40.72607,-73.44651
40.72613,-73.44643
40.72615,-73.44638
40.72614,-73.44638
40.72612,-73.44636
40.72603,-73.44631
40.72596,-73.44632
40.72594,-73.44632
40.72591,-73.44633
40.72588,-73.44633
40.72585,-73.44634
40.72584,-73.44672
40.72583,-73.44659
40.72582,-73.44652
40.72581,-73.44626
40.72580,-73.44623
40.72580,-73.44619
40.72582,-73.44617
40.72583,-73.44615
40.72583,-73.44612
40.72581,-73.44600
40.72599,-73.44658
40.72603,-73.44655
40.72603,-73.44651
40.72600,-73.44652
40.72602,-73.44652
40.72599,-73.44647
40.72590,-73.44611
40.72592,-73.44617
40.72594,-73.44617
40.72597,-73.44620
40.72595,-73.44613
40.72593,-73.44615
40.72592,-73.44615
40.72593,-73.44608
40.72593,-73.44608
40.72594,-73.44601
40.72595,-73.44599
40.72593,-73.44601
40.72600,-73.44602
40.72602,-73.44610
40.72603,-73.44612
40.72604,-73.44618
40.72601,-73.44616
40.72603,-73.44618
40.72600,-73.44606
40.72599,-73.44603
40.72604,-73.44624
40.72597,-73.44595
40.72599,-73.44593
40.72600,-73.44589
40.72600,-73.44584
40.72599,-73.44618
40.72602,-73.44618
40.72600,-73.44614
40.72603,-73.44619
40.72604,-73.44622
40.72606,-73.44624
40.72606,-73.44619
40.72603,-73.44617
40.72601,-73.44616
40.72602,-73.44622
40.72603,-73.44624
40.72603,-73.44630
40.72603,-73.44634
40.72604,-73.44636
40.72607,-73.44638
40.72609,-73.44641
40.72607,-73.44642
40.72607,-73.44643
40.72604,-73.44644
40.72602,-73.44644
40.72604,-73.44643
40.72605,-73.44640
40.72606,-73.44635
40.72606,-73.44633
40.72606,-73.44630
40.72607,-73.44633
40.72605,-73.44632
40.72609,-73.44626
40.72610,-73.44624
40.72612,-73.44621
40.72611,-73.44617
40.72613,-73.44615
40.72614,-73.44616
40.72617,-73.44608
40.72623,-73.44602
40.72626,-73.44609
40.72629,-73.44613
40.72630,-73.44619
40.72630,-73.44623
40.72631,-73.44629
40.72632,-73.44628
40.72632,-73.44627
40.72628,-73.44625
40.72625,-73.44628
40.72625,-73.44634
40.72624,-73.44632
40.72624,-73.44629
40.72624,-73.44632
40.72622,-73.44629
40.72621,-73.44626
40.72623,-73.44625
40.72624,-73.44626
40.72626,-73.44629
40.72624,-73.44628
40.72622,-73.44627
40.72621,-73.44628
40.72618,-73.44627
40.72612,-73.44626
40.72607,-73.44646
40.72601,-73.44643
40.72596,-73.44638
40.72595,-73.44636
40.72596,-73.44636
40.72594,-73.44634
40.72592,-73.44631
40.72588,-73.44626
40.72589,-73.44597
40.72590,-73.44594
40.72589,-73.44591
40.72590,-73.44587
